Ticker,Entry_Date,Recovery_Date,Recovery_Duration_Days,Stock_Return_Post_6m,Stock_Max_Return_Post_6m,SPY_Return_Post_6m,Outperformance
GOOGL,2018-12-17,2019-04-29,133,-2.86142951655889,0.0,3.183263359086623,-6.044692875645513
GOOGL,2018-12-20,2019-04-29,130,-2.86142951655889,0.0,3.183263359086623,-6.044692875645513
GOOGL,2019-01-03,2019-04-29,116,-2.86142951655889,0.0,3.183263359086623,-6.044692875645513
GOOGL,2020-03-09,2020-07-10,123,15.291016223821217,18.58078526881472,20.35642585432614,-5.0654096305049245
GOOGL,2020-03-11,2020-07-10,121,15.291016223821217,18.58078526881472,20.35642585432614,-5.0654096305049245
GOOGL,2020-04-21,2020-07-10,80,15.291016223821217,18.58078526881472,20.35642585432614,-5.0654096305049245
GOOGL,2022-04-22,2024-01-25,643,10.273249950741361,26.02845705735732,11.022930239318157,-0.7496802885767956
GOOGL,2022-04-26,2024-01-25,639,10.273249950741361,26.02845705735732,11.022930239318157,-0.7496802885767956
GOOGL,2022-05-05,2024-01-25,630,10.273249950741361,26.02845705735732,11.022930239318157,-0.7496802885767956
GOOGL,2022-08-17,2024-01-25,526,10.273249950741361,26.02845705735732,11.022930239318157,-0.7496802885767956
GOOGL,2022-08-19,2024-01-25,524,10.273249950741361,26.02845705735732,11.022930239318157,-0.7496802885767956
GOOGL,2024-09-06,2024-12-11,96,-10.397712242221658,5.619251696346786,-1.094513207286268,-9.30319903493539
GOOGL,2025-03-11,2025-08-22,164,51.376831801986626,67.02528610624358,6.352600842897902,45.02423095908872
GOOGL,2025-03-13,2025-08-22,162,51.376831801986626,67.02528610624358,6.352600842897902,45.02423095908872
GOOGL,2025-03-17,2025-08-22,158,51.376831801986626,67.02528610624358,6.352600842897902,45.02423095908872
GOOGL,2025-03-27,2025-08-22,148,51.376831801986626,67.02528610624358,6.352600842897902,45.02423095908872
GOOGL,2025-05-15,2025-08-22,99,51.376831801986626,67.02528610624358,6.352600842897902,45.02423095908872
GOOGL,2025-05-20,2025-08-22,94,51.376831801986626,67.02528610624358,6.352600842897902,45.02423095908872
AMZN,2007-11-09,2009-10-23,714,24.153941015456702,26.66891597194818,13.347267019798831,10.806673995657873
AMZN,2008-01-15,2009-10-23,647,24.153941015456702,26.66891597194818,13.347267019798831,10.806673995657873
AMZN,2008-04-24,2009-10-23,547,24.153941015456702,26.66891597194818,13.347267019798831,10.806673995657873
AMZN,2008-04-30,2009-10-23,541,24.153941015456702,26.66891597194818,13.347267019798831,10.806673995657873
AMZN,2008-05-21,2009-10-23,520,24.153941015456702,26.66891597194818,13.347267019798831,10.806673995657873
AMZN,2008-06-02,2009-10-23,508,24.153941015456702,26.66891597194818,13.347267019798831,10.806673995657873
AMZN,2008-06-06,2009-10-23,504,24.153941015456702,26.66891597194818,13.347267019798831,10.806673995657873
AMZN,2008-06-24,2009-10-23,486,24.153941015456702,26.66891597194818,13.347267019798831,10.806673995657873
AMZN,2008-09-04,2009-10-23,414,24.153941015456702,26.66891597194818,13.347267019798831,10.806673995657873
AMZN,2008-09-09,2009-10-23,409,24.153941015456702,26.66891597194818,13.347267019798831,10.806673995657873
AMZN,2008-09-22,2009-10-23,396,24.153941015456702,26.66891597194818,13.347267019798831,10.806673995657873
AMZN,2009-03-19,2009-07-20,123,44.10064393283486,61.22634540715506,20.672760994081262,23.4278829387536
AMZN,2010-05-20,2010-09-20,123,6.9530673109378505,26.40449342591895,12.940919447837674,-5.987852136899822
AMZN,2010-06-08,2010-09-20,104,6.9530673109378505,26.40449342591895,12.940919447837674,-5.987852136899822
AMZN,2010-06-24,2010-09-20,88,6.9530673109378505,26.40449342591895,12.940919447837674,-5.987852136899822
AMZN,2010-06-28,2010-09-20,84,6.9530673109378505,26.40449342591895,12.940919447837674,-5.987852136899822
AMZN,2010-07-16,2010-09-20,66,6.9530673109378505,26.40449342591895,12.940919447837674,-5.987852136899822
AMZN,2010-07-21,2010-09-20,61,6.9530673109378505,26.40449342591895,12.940919447837674,-5.987852136899822
AMZN,2011-08-19,2011-09-15,27,-18.674480981728628,8.788253262059936,17.224016384079373,-35.898497365808005
AMZN,2011-11-18,2012-08-29,285,10.517161468192269,14.919878158766398,9.41041586009384,1.1067456080984277
AMZN,2012-04-04,2012-08-29,147,10.517161468192269,14.919878158766398,9.41041586009384,1.1067456080984277
AMZN,2014-04-04,2015-04-24,385,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-04-10,2015-04-24,379,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-04-23,2015-04-24,366,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-04-25,2015-04-24,364,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-06-17,2015-04-24,311,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-06-20,2015-04-24,308,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-06-24,2015-04-24,304,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-06-27,2015-04-24,301,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-07-08,2015-04-24,290,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-07-25,2015-04-24,273,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-09-15,2015-04-24,221,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-09-17,2015-04-24,219,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-09-22,2015-04-24,214,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-09-25,2015-04-24,211,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-11-17,2015-04-24,158,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2014-12-03,2015-04-24,142,24.864079443066174,28.76881776690819,-3.6681823031335914,28.532261746199765
AMZN,2016-02-02,2016-05-10,98,7.393286736082542,20.09614684482152,1.0762586456836742,6.3170280903988685
AMZN,2016-02-23,2016-05-10,77,7.393286736082542,20.09614684482152,1.0762586456836742,6.3170280903988685
AMZN,2016-02-29,2016-05-10,71,7.393286736082542,20.09614684482152,1.0762586456836742,6.3170280903988685
AMZN,2016-03-18,2016-05-10,53,7.393286736082542,20.09614684482152,1.0762586456836742,6.3170280903988685
AMZN,2018-10-29,2020-02-04,463,51.823953411659005,56.12269654754135,0.9478174229863459,50.876135988672665
AMZN,2018-11-05,2020-02-04,456,51.823953411659005,56.12269654754135,0.9478174229863459,50.876135988672665
AMZN,2018-11-13,2020-02-04,448,51.823953411659005,56.12269654754135,0.9478174229863459,50.876135988672665
AMZN,2018-12-07,2020-02-04,424,51.823953411659005,56.12269654754135,0.9478174229863459,50.876135988672665
AMZN,2018-12-14,2020-02-04,417,51.823953411659005,56.12269654754135,0.9478174229863459,50.876135988672665
AMZN,2019-01-14,2020-02-04,386,51.823953411659005,56.12269654754135,0.9478174229863459,50.876135988672665
AMZN,2019-01-29,2020-02-04,371,51.823953411659005,56.12269654754135,0.9478174229863459,50.876135988672665
AMZN,2019-02-01,2020-02-04,368,51.823953411659005,56.12269654754135,0.9478174229863459,50.876135988672665
AMZN,2019-02-07,2020-02-04,362,51.823953411659005,56.12269654754135,0.9478174229863459,50.876135988672665
AMZN,2019-02-14,2020-02-04,355,51.823953411659005,56.12269654754135,0.9478174229863459,50.876135988672665
AMZN,2019-03-07,2020-02-04,334,51.823953411659005,56.12269654754135,0.9478174229863459,50.876135988672665
AMZN,2020-03-12,2020-04-14,33,43.941719728579976,54.66294162924454,23.24988807636286,20.691831652217115
AMZN,2020-03-16,2020-04-14,29,43.941719728579976,54.66294162924454,23.24988807636286,20.691831652217115
AMZN,2022-01-21,2024-04-11,811,-2.0523696483359686,5.792116779413283,12.11928006963198,-14.171649717967949
AMZN,2022-02-03,2024-04-11,798,-2.0523696483359686,5.792116779413283,12.11928006963198,-14.171649717967949
AMZN,2022-02-23,2024-04-11,778,-2.0523696483359686,5.792116779413283,12.11928006963198,-14.171649717967949
AMZN,2022-03-03,2024-04-11,770,-2.0523696483359686,5.792116779413283,12.11928006963198,-14.171649717967949
AMZN,2022-04-21,2024-04-11,721,-2.0523696483359686,5.792116779413283,12.11928006963198,-14.171649717967949
AMZN,2023-05-22,2023-09-13,114,21.891605190832298,23.03762078776853,16.433956560528593,5.457648630303705
AMZN,2023-05-25,2023-09-13,111,21.891605190832298,23.03762078776853,16.433956560528593,5.457648630303705
META,2013-07-19,2013-07-25,6,64.81373111335245,70.28520552561929,9.322374473958908,55.491356639393544
META,2014-04-04,2014-07-24,111,3.560946405263076,8.62896020779272,4.810605049064047,-1.249658643800971
META,2014-04-28,2014-07-24,87,3.560946405263076,8.62896020779272,4.810605049064047,-1.249658643800971
META,2014-05-07,2014-07-24,78,3.560946405263076,8.62896020779272,4.810605049064047,-1.249658643800971
META,2018-03-27,2018-06-01,66,-29.501529965224492,12.119168511326674,1.265194393187974,-30.766724358412468
META,2018-07-30,2020-01-09,528,12.001826825765542,12.001826825765542,-2.7643366225940356,14.76616344835958
META,2018-08-17,2020-01-09,510,12.001826825765542,12.001826825765542,-2.7643366225940356,14.76616344835958
META,2018-09-04,2020-01-09,492,12.001826825765542,12.001826825765542,-2.7643366225940356,14.76616344835958
META,2019-04-03,2020-01-09,281,12.001826825765542,12.001826825765542,-2.7643366225940356,14.76616344835958
META,2019-06-03,2020-01-09,220,12.001826825765542,12.001826825765542,-2.7643366225940356,14.76616344835958
META,2020-03-09,2020-05-20,72,21.302779650934024,32.151996621096586,23.134508499908936,-1.831728848974909
META,2020-04-20,2020-05-20,30,21.302779650934024,32.151996621096586,23.134508499908936,-1.831728848974909
META,2022-01-21,2024-01-19,728,24.597651602752084,41.09255625385817,14.518651722902728,10.078999879849357
META,2022-01-25,2024-01-19,724,24.597651602752084,41.09255625385817,14.518651722902728,10.078999879849357
META,2022-02-03,2024-01-19,715,24.597651602752084,41.09255625385817,14.518651722902728,10.078999879849357
META,2023-02-08,2023-04-27,78,25.55753467212608,37.41616536770623,1.9808665642402683,23.576668107885812
META,2025-03-18,2025-06-30,104,-10.000271042401724,7.03301155544106,12.368574395382694,-22.36884543778442
META,2025-03-28,2025-06-30,94,-10.000271042401724,7.03301155544106,12.368574395382694,-22.36884543778442
META,2025-05-06,2025-06-30,55,-10.000271042401724,7.03301155544106,12.368574395382694,-22.36884543778442
TSLA,2011-07-11,2012-03-12,245,-18.494860577287387,5.5539968857280275,5.911920572187579,-24.406781149474966
TSLA,2011-07-14,2012-03-12,242,-18.494860577287387,5.5539968857280275,5.911920572187579,-24.406781149474966
TSLA,2011-07-26,2012-03-12,230,-18.494860577287387,5.5539968857280275,5.911920572187579,-24.406781149474966
TSLA,2011-08-02,2012-03-12,223,-18.494860577287387,5.5539968857280275,5.911920572187579,-24.406781149474966
TSLA,2011-10-25,2012-03-12,139,-18.494860577287387,5.5539968857280275,5.911920572187579,-24.406781149474966
TSLA,2011-12-19,2012-02-17,60,-13.354289218831989,8.693181312657114,5.088465233076517,-18.442754451908506
TSLA,2012-01-04,2012-02-17,44,-13.354289218831989,8.693181312657114,5.088465233076517,-18.442754451908506
TSLA,2012-01-13,2012-02-17,35,-13.354289218831989,8.693181312657114,5.088465233076517,-18.442754451908506
TSLA,2012-05-08,2013-01-28,265,240.23146792863653,241.5724927230757,13.7875506918017,226.44391723683484
TSLA,2012-05-14,2013-01-28,259,240.23146792863653,241.5724927230757,13.7875506918017,226.44391723683484
TSLA,2012-05-24,2013-01-28,249,240.23146792863653,241.5724927230757,13.7875506918017,226.44391723683484
TSLA,2012-05-31,2013-01-28,242,240.23146792863653,241.5724927230757,13.7875506918017,226.44391723683484
TSLA,2012-07-02,2013-01-28,210,240.23146792863653,241.5724927230757,13.7875506918017,226.44391723683484
TSLA,2012-07-24,2013-01-28,188,240.23146792863653,241.5724927230757,13.7875506918017,226.44391723683484
TSLA,2012-08-14,2013-01-28,167,240.23146792863653,241.5724927230757,13.7875506918017,226.44391723683484
TSLA,2012-08-24,2013-01-28,157,240.23146792863653,241.5724927230757,13.7875506918017,226.44391723683484
TSLA,2012-09-21,2013-01-28,129,240.23146792863653,241.5724927230757,13.7875506918017,226.44391723683484
TSLA,2012-09-25,2013-01-28,125,240.23146792863653,241.5724927230757,13.7875506918017,226.44391723683484
TSLA,2012-11-09,2013-01-28,80,240.23146792863653,241.5724927230757,13.7875506918017,226.44391723683484
TSLA,2013-11-06,2014-02-10,96,26.23626145697331,29.649970088511807,8.340082653209562,17.896178803763746
TSLA,2013-12-27,2014-02-10,45,26.23626145697331,29.649970088511807,8.340082653209562,17.896178803763746
TSLA,2014-04-11,2014-08-11,122,-16.134505589266244,10.303863980712036,6.667315935240646,-22.801821524506888
TSLA,2014-04-25,2014-08-11,108,-16.134505589266244,10.303863980712036,6.667315935240646,-22.801821524506888
TSLA,2014-05-07,2014-08-11,96,-16.134505589266244,10.303863980712036,6.667315935240646,-22.801821524506888
TSLA,2014-06-10,2014-08-11,62,-16.134505589266244,10.303863980712036,6.667315935240646,-22.801821524506888
TSLA,2014-06-12,2014-08-11,60,-16.134505589266244,10.303863980712036,6.667315935240646,-22.801821524506888
TSLA,2014-10-13,2017-04-03,903,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2014-10-16,2017-04-03,900,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2014-10-27,2017-04-03,889,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2014-12-04,2017-04-03,851,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2015-04-30,2017-04-03,704,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2015-08-24,2017-04-03,588,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2015-10-09,2017-04-03,542,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2015-10-20,2017-04-03,531,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2015-11-09,2017-04-03,511,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2015-12-09,2017-04-03,481,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2015-12-11,2017-04-03,479,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2016-01-04,2017-04-03,455,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2016-03-23,2017-04-03,376,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2016-05-04,2017-04-03,334,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2016-06-10,2017-04-03,297,14.263702519544221,28.969592765211523,7.809478047358308,6.454224472185914
TSLA,2016-08-30,2017-02-09,163,35.040856725455086,42.44056522420238,8.211901537163602,26.828955188291488
TSLA,2016-10-04,2017-02-09,128,35.040856725455086,42.44056522420238,8.211901537163602,26.828955188291488
TSLA,2017-11-02,2019-12-18,776,155.36309195123593,160.72747924039055,-1.3876101801271297,156.75070213136303
TSLA,2017-11-29,2019-12-18,749,155.36309195123593,160.72747924039055,-1.3876101801271297,156.75070213136303
TSLA,2017-12-01,2019-12-18,747,155.36309195123593,160.72747924039055,-1.3876101801271297,156.75070213136303
TSLA,2018-03-23,2019-12-18,635,155.36309195123593,160.72747924039055,-1.3876101801271297,156.75070213136303
TSLA,2018-07-23,2019-12-18,513,155.36309195123593,160.72747924039055,-1.3876101801271297,156.75070213136303
TSLA,2018-07-26,2019-12-18,510,155.36309195123593,160.72747924039055,-1.3876101801271297,156.75070213136303
TSLA,2018-08-17,2019-12-18,488,155.36309195123593,160.72747924039055,-1.3876101801271297,156.75070213136303
TSLA,2018-08-29,2019-12-18,476,155.36309195123593,160.72747924039055,-1.3876101801271297,156.75070213136303
TSLA,2018-09-28,2019-12-16,444,157.43906864587967,168.68940621285216,-0.9865439012403667,158.42561254712004
TSLA,2018-10-02,2019-12-16,440,157.43906864587967,168.68940621285216,-0.9865439012403667,158.42561254712004
TSLA,2018-12-24,2019-12-16,357,157.43906864587967,168.68940621285216,-0.9865439012403667,158.42561254712004
TSLA,2019-01-03,2019-12-16,347,157.43906864587967,168.68940621285216,-0.9865439012403667,158.42561254712004
TSLA,2019-01-18,2019-12-16,332,157.43906864587967,168.68940621285216,-0.9865439012403667,158.42561254712004
TSLA,2019-02-20,2019-12-16,299,157.43906864587967,168.68940621285216,-0.9865439012403667,158.42561254712004
TSLA,2019-03-01,2019-12-16,290,157.43906864587967,168.68940621285216,-0.9865439012403667,158.42561254712004
TSLA,2020-02-27,2020-06-08,102,212.33157169830469,212.33157169830469,14.411481474443356,197.92009022386134
TSLA,2020-03-05,2020-06-08,95,212.33157169830469,212.33157169830469,14.411481474443356,197.92009022386134
TSLA,2020-04-21,2020-06-08,48,212.33157169830469,212.33157169830469,14.411481474443356,197.92009022386134
TSLA,2020-05-01,2020-06-08,38,212.33157169830469,212.33157169830469,14.411481474443356,197.92009022386134
TSLA,2020-09-08,2020-11-19,72,16.345858333211087,76.87623776900845,16.852153680766037,-0.5062953475549498
TSLA,2020-09-23,2020-11-19,57,16.345858333211087,76.87623776900845,16.852153680766037,-0.5062953475549498
TSLA,2020-10-30,2020-11-19,20,16.345858333211087,76.87623776900845,16.852153680766037,-0.5062953475549498
TSLA,2021-02-23,2021-10-21,240,12.838929451552014,37.57382591298762,-2.783401110345853,15.622330561897869
TSLA,2021-02-25,2021-10-21,238,12.838929451552014,37.57382591298762,-2.783401110345853,15.622330561897869
TSLA,2021-03-02,2021-10-21,233,12.838929451552014,37.57382591298762,-2.783401110345853,15.622330561897869
TSLA,2021-03-16,2021-10-21,219,12.838929451552014,37.57382591298762,-2.783401110345853,15.622330561897869
TSLA,2021-04-27,2021-10-21,177,12.838929451552014,37.57382591298762,-2.783401110345853,15.622330561897869
TSLA,2021-05-03,2021-10-21,171,12.838929451552014,37.57382591298762,-2.783401110345853,15.622330561897869
TSLA,2021-08-06,2021-10-21,76,12.838929451552014,37.57382591298762,-2.783401110345853,15.622330561897869
TSLA,2021-08-16,2021-10-21,66,12.838929451552014,37.57382591298762,-2.783401110345853,15.622330561897869
TSLA,2021-08-26,2021-10-21,56,12.838929451552014,37.57382591298762,-2.783401110345853,15.622330561897869
TSLA,2021-12-13,2024-12-11,1094,-23.415023195500954,12.969371133259951,-1.0945130953431723,-22.32051010015778
TSLA,2022-01-21,2024-12-11,1055,-23.415023195500954,12.969371133259951,-1.0945130953431723,-22.32051010015778
TSLA,2022-04-11,2024-12-11,975,-23.415023195500954,12.969371133259951,-1.0945130953431723,-22.32051010015778
TSLA,2022-04-20,2024-12-11,966,-23.415023195500954,12.969371133259951,-1.0945130953431723,-22.32051010015778
TSLA,2022-04-26,2024-12-11,960,-23.415023195500954,12.969371133259951,-1.0945130953431723,-22.32051010015778
TSLA,2023-06-26,2024-11-08,501,4.000375460644704,49.38670802814093,-1.2710993465965241,5.271474807241228
TSLA,2023-08-09,2024-11-08,457,4.000375460644704,49.38670802814093,-1.2710993465965241,5.271474807241228
TSLA,2023-09-01,2024-11-08,434,4.000375460644704,49.38670802814093,-1.2710993465965241,5.271474807241228
TSLA,2023-10-19,2024-11-07,385,7.23114780771634,61.61799179311404,-1.4939694941155301,8.725117301831869
TSLA,2023-11-16,2024-11-07,357,7.23114780771634,61.61799179311404,-1.4939694941155301,8.725117301831869
TSLA,2023-11-22,2024-11-07,351,7.23114780771634,61.61799179311404,-1.4939694941155301,8.725117301831869
TSLA,2024-01-10,2024-11-07,302,7.23114780771634,61.61799179311404,-1.4939694941155301,8.725117301831869
TSLA,2024-07-24,2024-11-06,105,3.3722701374184774,66.31199091315918,-3.9078884449755007,7.280158582393978
TSLA,2024-08-01,2024-11-06,97,3.3722701374184774,66.31199091315918,-3.9078884449755007,7.280158582393978
